export_id,date_key,corridor_key,fruit_key,grower_key,season,subzone,variety,pack_week,season_phase,trays_submitted,trays_exported,trays_lost,loss_pct,dm_pct_avg,tzg_score,mts_pass,submit_payment_nzd,taste_payment_nzd,total_return_nzd,freight_cost_nzd,margin_erosion_pct,otif_pct,risk_score,congestion_index,rainfall_mm_7d,reg_index,vol_index
16035,20260525,3,25948,287,2025/26,Tauranga,SunGold,22,MainPack,1600,1549,51,3.191,16.01,0.0,False,5760.0,0.0,0.0,576.3,100.0,77.02,27,91.8,18.0,15.0,104
16036,20260309,3,25953,288,2025/26,Tauranga,Green,11,KiwiStart,1831,1757,74,4.059,16.64,0.253,True,5035.25,422.29,5457.54,653.68,28.18,88.63,22,91.8,28.0,15.0,104
16037,20260316,3,25954,288,2025/26,Tauranga,Green,12,KiwiStart,1673,1610,63,3.782,17.43,0.429,True,4266.15,656.16,4922.31,598.99,29.1,88.63,20,91.8,28.0,15.0,104
16038,20260323,3,25955,288,2025/26,Tauranga,Green,13,KiwiStart,2253,2162,91,4.064,16.25,0.167,True,6195.75,343.0,6538.75,804.36,30.07,88.63,25,91.8,28.0,15.0,104
16039,20260330,3,25956,288,2025/26,Tauranga,Green,14,MainPack,1682,1612,70,4.214,17.6,0.467,True,4625.5,715.16,5340.66,599.74,23.49,88.46,20,91.8,32.0,15.0,104
16040,20260406,3,25957,288,2025/26,Tauranga,Green,15,MainPack,1707,1649,58,3.439,17.0,0.333,True,4694.25,521.66,5215.91,613.5,26.37,88.46,21,91.8,32.0,15.0,104
16041,20260413,3,25958,288,2025/26,Tauranga,Green,16,MainPack,2259,2171,88,3.898,16.81,0.291,True,6212.25,600.17,6812.42,807.71,27.33,88.46,22,91.8,32.0,15.0,104
16042,20260420,3,25959,288,2025/26,Tauranga,Green,17,MainPack,2330,2248,82,3.521,17.12,0.36,True,6407.5,768.82,7176.32,836.36,25.78,88.87,20,91.8,22.0,15.0,104
16043,20260427,3,25960,288,2025/26,Tauranga,Green,18,MainPack,1360,1316,44,3.276,17.05,0.344,True,3740.0,430.07,4170.07,489.61,26.11,88.87,20,91.8,22.0,15.0,104
16044,20260504,3,25961,288,2025/26,Tauranga,Green,19,MainPack,1661,1611,50,3.015,16.9,0.311,True,4567.75,475.97,5043.72,599.36,26.83,88.87,21,91.8,22.0,15.0,104
16045,20260511,3,25962,288,2025/26,Tauranga,Green,20,MainPack,1930,1873,57,2.984,15.7,0.044,True,5307.5,78.29,5385.79,696.84,32.76,89.02,32,91.8,18.0,15.0,104
16046,20260323,3,25971,289,2025/26,Tauranga,SunGold,13,KiwiStart,2001,1932,69,3.455,16.61,0.112,True,7203.6,205.56,7409.16,718.79,10.78,88.63,22,91.8,28.0,15.0,104
16047,20260330,3,25972,289,2025/26,Tauranga,SunGold,14,MainPack,1810,1753,57,3.161,16.41,0.068,True,6516.0,113.24,6629.24,652.19,11.75,88.46,24,91.8,32.0,15.0,104
16048,20260406,3,25973,289,2025/26,Tauranga,SunGold,15,MainPack,1774,1721,53,3.019,16.56,0.101,True,6386.4,165.13,6551.53,640.29,11.01,88.46,23,91.8,32.0,15.0,104
16049,20260413,3,25974,289,2025/26,Tauranga,SunGold,16,MainPack,1964,1884,80,4.087,16.74,0.141,True,7070.4,252.36,7322.76,700.93,10.16,88.46,22,91.8,32.0,15.0,104
16050,20260420,3,25975,289,2025/26,Tauranga,SunGold,17,MainPack,2633,2534,99,3.775,16.33,0.051,True,9478.8,122.77,9601.57,942.76,12.13,88.87,24,91.8,22.0,15.0,104
16051,20260427,3,25976,289,2025/26,Tauranga,SunGold,18,MainPack,2819,2725,94,3.347,16.05,0.0,False,10148.4,0.0,0.0,1013.82,100.0,76.87,27,91.8,22.0,15.0,104
16052,20260504,3,25977,289,2025/26,Tauranga,SunGold,19,MainPack,2633,2556,77,2.945,15.92,0.0,False,9478.8,0.0,0.0,950.95,100.0,76.87,29,91.8,22.0,15.0,104
16053,20260511,3,25978,289,2025/26,Tauranga,SunGold,20,MainPack,2060,1984,76,3.695,15.62,0.0,False,7416.0,0.0,0.0,738.14,100.0,77.02,34,91.8,18.0,15.0,104
16054,20260518,3,25979,289,2025/26,Tauranga,SunGold,21,MainPack,1823,1759,64,3.549,15.81,0.0,False,6562.8,0.0,0.0,654.43,100.0,77.02,30,91.8,18.0,15.0,104
16055,20260525,3,25980,289,2025/26,Tauranga,SunGold,22,MainPack,1642,1595,47,2.864,16.18,0.018,True,5911.2,27.27,5938.47,593.41,12.85,89.02,25,91.8,18.0,15.0,104
16056,20260309,3,25985,290,2025/26,Tauranga,Green,11,KiwiStart,456,443,13,2.911,16.12,0.138,True,1254.0,58.08,1312.08,164.82,30.67,88.63,27,91.8,28.0,15.0,104
16057,20260316,3,25986,290,2025/26,Tauranga,Green,12,KiwiStart,403,390,13,3.234,16.05,0.122,True,1108.25,45.2,1153.45,145.1,31.03,88.63,28,91.8,28.0,15.0,104
16058,20260323,3,25987,290,2025/26,Tauranga,Green,13,KiwiStart,435,421,14,3.227,16.21,0.158,True,1196.25,63.19,1259.44,156.63,30.23,88.63,26,91.8,28.0,15.0,104
16059,20260330,3,25988,290,2025/26,Tauranga,Green,14,MainPack,505,492,13,2.752,16.18,0.151,True,1388.75,70.58,1459.33,183.05,30.37,88.46,27,91.8,32.0,15.0,104
16060,20260406,3,25989,290,2025/26,Tauranga,Green,15,MainPack,474,461,13,2.95,17.08,0.351,True,1303.5,153.72,1457.22,171.51,25.92,88.46,21,91.8,32.0,15.0,104
16061,20260413,3,25990,290,2025/26,Tauranga,Green,16,MainPack,534,516,18,3.438,16.16,0.147,True,1468.5,72.06,1540.56,191.98,30.48,88.46,27,91.8,32.0,15.0,104
16062,20260420,3,25991,290,2025/26,Tauranga,Green,17,MainPack,345,335,10,3.011,16.73,0.273,True,948.75,86.88,1035.63,124.64,27.67,88.87,21,91.8,22.0,15.0,104
16063,20260427,3,25992,290,2025/26,Tauranga,Green,18,MainPack,505,486,19,3.912,16.66,0.258,True,1388.75,119.12,1507.87,180.81,28.05,88.87,22,91.8,22.0,15.0,104
16064,20260504,3,25993,290,2025/26,Tauranga,Green,19,MainPack,498,482,16,3.258,15.98,0.107,True,1369.5,49.0,1418.5,179.33,31.36,88.87,28,91.8,22.0,15.0,104
16065,20260511,3,25994,290,2025/26,Tauranga,Green,20,MainPack,327,318,9,3.053,16.06,0.124,True,899.25,37.46,936.71,118.31,30.97,89.02,27,91.8,18.0,15.0,104
16066,20260309,3,26001,291,2025/26,Tauranga,Green,11,KiwiStart,306,297,9,3.052,16.85,0.3,True,841.5,84.64,926.14,110.5,27.07,88.63,21,91.8,28.0,15.0,104
16067,20260316,3,26002,291,2025/26,Tauranga,Green,12,KiwiStart,311,300,11,3.822,17.44,0.431,True,855.25,122.83,978.08,111.61,24.22,88.63,20,91.8,28.0,15.0,104
16068,20260323,3,26003,291,2025/26,Tauranga,Green,13,KiwiStart,194,187,7,3.624,17.46,0.436,True,533.5,77.46,610.96,69.57,24.11,88.63,20,91.8,28.0,15.0,104
16069,20260330,3,26004,291,2025/26,Tauranga,Green,14,MainPack,326,315,11,3.416,17.57,0.46,True,896.5,137.66,1034.16,117.19,23.56,88.46,21,91.8,32.0,15.0,104
16070,20260406,3,26005,291,2025/26,Tauranga,Green,15,MainPack,241,233,8,3.606,16.8,0.289,True,662.75,63.97,726.72,86.69,27.34,88.46,22,91.8,32.0,15.0,104
16071,20260413,3,26006,291,2025/26,Tauranga,Green,16,MainPack,284,274,10,3.547,17.32,0.404,True,781.0,105.16,886.16,101.94,24.81,88.46,21,91.8,32.0,15.0,104
16072,20260420,3,26007,291,2025/26,Tauranga,Green,17,MainPack,326,317,9,2.954,17.03,0.34,True,896.5,102.39,998.89,117.94,26.17,88.87,20,91.8,22.0,15.0,104
16073,20260427,3,26008,291,2025/26,Tauranga,Green,18,MainPack,289,281,8,2.923,17.92,0.538,True,794.75,143.62,938.37,104.54,21.76,88.87,19,91.8,22.0,15.0,104
16074,20260504,3,26009,291,2025/26,Tauranga,Green,19,MainPack,300,289,11,3.767,17.48,0.44,True,825.0,120.8,945.8,107.52,24.03,88.87,19,91.8,22.0,15.0,104
16075,20260511,3,26010,291,2025/26,Tauranga,Green,20,MainPack,260,252,8,3.265,16.87,0.304,True,715.0,72.78,787.78,93.76,26.99,89.02,20,91.8,18.0,15.0,104
16076,20260323,3,26019,292,2025/26,Tauranga,SunGold,13,KiwiStart,1828,1771,57,3.155,17.19,0.24,True,6580.8,403.79,6984.59,658.89,7.93,88.63,21,91.8,28.0,15.0,104
16077,20260330,3,26020,292,2025/26,Tauranga,SunGold,14,MainPack,2351,2261,90,3.852,17.35,0.276,True,8463.6,592.83,9056.43,841.19,7.18,88.46,21,91.8,32.0,15.0,104
16078,20260406,3,26021,292,2025/26,Tauranga,SunGold,15,MainPack,2285,2214,71,3.135,17.56,0.322,True,8226.0,677.26,8903.26,823.71,6.11,88.46,21,91.8,32.0,15.0,104
16079,20260413,3,26022,292,2025/26,Tauranga,SunGold,16,MainPack,1602,1539,63,3.976,16.6,0.11,True,5767.2,160.83,5928.03,572.58,10.83,88.46,23,91.8,32.0,15.0,104
16080,20260420,3,26023,292,2025/26,Tauranga,SunGold,17,MainPack,1387,1339,48,3.495,16.64,0.119,True,4993.2,151.37,5144.57,498.17,10.62,88.87,22,91.8,22.0,15.0,104
16081,20260427,3,26024,292,2025/26,Tauranga,SunGold,18,MainPack,2287,2202,85,3.718,16.34,0.053,True,8233.2,110.87,8344.07,819.24,12.08,88.87,24,91.8,22.0,15.0,104
16082,20260504,3,26025,292,2025/26,Tauranga,SunGold,19,MainPack,1509,1462,47,3.146,16.01,0.0,False,5432.4,0.0,0.0,543.93,100.0,76.87,28,91.8,22.0,15.0,104
16083,20260511,3,26026,292,2025/26,Tauranga,SunGold,20,MainPack,1756,1695,61,3.475,16.18,0.018,True,6321.6,28.98,6350.58,630.62,12.86,89.02,25,91.8,18.0,15.0,104
16084,20260518,3,26027,292,2025/26,Tauranga,SunGold,21,MainPack,2215,2149,66,3.017,16.22,0.026,True,7974.0,53.08,8027.08,799.52,12.68,89.02,25,91.8,18.0,15.0,104
16085,20260525,3,26028,292,2025/26,Tauranga,SunGold,22,MainPack,1668,1613,55,3.354,15.97,0.0,False,6004.8,0.0,0.0,600.11,100.0,77.02,28,91.8,18.0,15.0,104
16086,20260323,3,26035,293,2025/26,Tauranga,SunGold,13,KiwiStart,926,892,34,3.681,17.12,0.225,True,3333.6,190.66,3524.26,331.86,8.29,88.63,21,91.8,28.0,15.0,104
16087,20260330,3,26036,293,2025/26,Tauranga,SunGold,14,MainPack,942,902,40,4.314,16.8,0.154,True,3391.2,131.96,3523.16,335.58,9.88,88.46,22,91.8,32.0,15.0,104
16088,20260406,3,26037,293,2025/26,Tauranga,SunGold,15,MainPack,1013,985,28,2.82,16.75,0.143,True,3646.8,133.81,3780.61,366.46,10.07,88.46,22,91.8,32.0,15.0,104
16089,20260413,3,26038,293,2025/26,Tauranga,SunGold,16,MainPack,893,869,24,2.702,16.54,0.097,True,3214.8,80.08,3294.88,323.31,11.09,88.46,23,91.8,32.0,15.0,104
16090,20260420,3,26039,293,2025/26,Tauranga,SunGold,17,MainPack,1209,1174,35,2.9,16.9,0.176,True,4352.4,196.29,4548.69,436.78,9.34,88.87,21,91.8,22.0,15.0,104
16091,20260427,3,26040,293,2025/26,Tauranga,SunGold,18,MainPack,710,686,24,3.513,16.37,0.06,True,2556.0,39.1,2595.1,255.22,11.93,88.87,24,91.8,22.0,15.0,104
16092,20260504,3,26041,293,2025/26,Tauranga,SunGold,19,MainPack,757,728,29,3.832,17.06,0.212,True,2725.2,146.62,2871.82,270.85,8.59,88.87,20,91.8,22.0,15.0,104
16093,20260511,3,26042,293,2025/26,Tauranga,SunGold,20,MainPack,830,795,35,4.268,16.56,0.101,True,2988.0,76.28,3064.28,295.78,11.04,89.02,22,91.8,18.0,15.0,104
16094,20260518,3,26043,293,2025/26,Tauranga,SunGold,21,MainPack,1188,1151,37,3.158,17.28,0.26,True,4276.8,284.3,4561.1,428.22,7.49,89.02,19,91.8,18.0,15.0,104
16095,20260525,3,26044,293,2025/26,Tauranga,SunGold,22,MainPack,1042,1008,34,3.293,15.96,0.0,False,3751.2,0.0,0.0,375.02,100.0,77.02,28,91.8,18.0,15.0,104
16096,20260309,3,26049,294,2025/26,Tauranga,Green,11,KiwiStart,1102,1064,38,3.502,16.7,0.267,True,3030.5,269.88,3300.38,395.86,27.83,88.63,22,91.8,28.0,15.0,104
16097,20260316,3,26050,294,2025/26,Tauranga,Green,12,KiwiStart,1096,1073,23,2.105,16.42,0.204,True,3014.0,207.95,3221.95,399.2,29.16,88.63,24,91.8,28.0,15.0,104
16098,20260323,3,26051,294,2025/26,Tauranga,Green,13,KiwiStart,1172,1135,37,3.235,17.15,0.367,True,3223.0,395.72,3618.72,422.27,25.6,88.63,21,91.8,28.0,15.0,104
16099,20260330,3,26052,294,2025/26,Tauranga,Green,14,MainPack,1011,979,32,3.218,16.94,0.32,True,2780.25,297.62,3077.87,364.23,26.64,88.46,22,91.8,32.0,15.0,104
16100,20260406,3,26053,294,2025/26,Tauranga,Green,15,MainPack,1322,1274,48,3.64,16.45,0.211,True,3635.5,255.37,3890.87,473.99,29.08,88.46,24,91.8,32.0,15.0,104
16101,20260413,3,26054,294,2025/26,Tauranga,Green,16,MainPack,1033,1004,29,2.813,17.2,0.378,True,2840.75,360.54,3201.29,373.53,25.32,88.46,21,91.8,32.0,15.0,104
16102,20260420,3,26055,294,2025/26,Tauranga,Green,17,MainPack,888,858,30,3.45,17.21,0.38,True,2442.0,309.74,2751.74,319.21,25.33,88.87,20,91.8,22.0,15.0,104
16103,20260427,3,26056,294,2025/26,Tauranga,Green,18,MainPack,1061,1033,28,2.651,16.81,0.291,True,2917.75,285.57,3203.32,384.32,27.25,88.87,21,91.8,22.0,15.0,104
16104,20260504,3,26057,294,2025/26,Tauranga,Green,19,MainPack,829,805,24,3.01,16.39,0.198,True,2279.75,151.42,2431.17,299.5,29.33,88.87,23,91.8,22.0,15.0,104
16105,20260511,3,26058,294,2025/26,Tauranga,Green,20,MainPack,1292,1244,48,3.766,16.28,0.173,True,3553.0,204.45,3757.45,462.82,29.92,89.02,24,91.8,18.0,15.0,104
16106,20260330,3,26068,295,2025/26,Tauranga,OrganicSunGold,14,MainPack,969,944,25,2.639,16.81,0.157,True,4118.25,140.8,4259.05,351.21,0.0,88.46,22,91.8,32.0,15.0,104
16107,20260406,3,26069,295,2025/26,Tauranga,OrganicSunGold,15,MainPack,1306,1267,39,2.997,16.29,0.042,True,5550.5,50.55,5601.05,471.38,0.0,88.46,25,91.8,32.0,15.0,104
16108,20260413,3,26070,295,2025/26,Tauranga,OrganicSunGold,16,MainPack,1136,1099,37,3.341,16.27,0.037,True,4828.0,38.63,4866.63,408.88,0.0,88.46,26,91.8,32.0,15.0,104
16109,20260420,3,26071,295,2025/26,Tauranga,OrganicSunGold,17,MainPack,878,847,31,3.555,16.61,0.112,True,3731.5,90.12,3821.62,315.12,0.0,88.87,22,91.8,22.0,15.0,104
16110,20260427,3,26072,295,2025/26,Tauranga,OrganicSunGold,18,MainPack,1382,1337,45,3.305,16.24,0.031,True,5873.5,39.37,5912.87,497.42,0.0,88.87,25,91.8,22.0,15.0,104
16111,20260504,3,26073,295,2025/26,Tauranga,OrganicSunGold,19,MainPack,860,835,25,2.935,15.92,0.0,False,3655.0,0.0,0.0,310.66,100.0,76.87,29,91.8,22.0,15.0,104
16112,20260511,3,26074,295,2025/26,Tauranga,OrganicSunGold,20,MainPack,1333,1293,40,3.004,16.22,0.026,True,5665.25,31.94,5697.19,481.05,0.0,89.02,25,91.8,18.0,15.0,104
16113,20260518,3,26075,295,2025/26,Tauranga,OrganicSunGold,21,MainPack,862,834,28,3.3,16.24,0.031,True,3663.5,24.56,3688.06,310.29,0.0,89.02,24,91.8,18.0,15.0,104
16114,20260323,3,26083,296,2025/26,Tauranga,SunGold,13,KiwiStart,1325,1284,41,3.114,15.95,0.0,False,4770.0,0.0,0.0,477.71,100.0,76.63,29,91.8,28.0,15.0,104
16115,20260330,3,26084,296,2025/26,Tauranga,SunGold,14,MainPack,1168,1138,30,2.651,17.18,0.238,True,4204.8,257.3,4462.1,423.39,7.94,88.46,21,91.8,32.0,15.0,104
16116,20260406,3,26085,296,2025/26,Tauranga,SunGold,15,MainPack,887,859,28,3.16,17.01,0.201,True,3193.2,164.03,3357.23,319.59,8.8,88.46,21,91.8,32.0,15.0,104
16117,20260413,3,26086,296,2025/26,Tauranga,SunGold,16,MainPack,1270,1228,42,3.354,17.8,0.375,True,4572.0,437.47,5009.47,456.87,4.95,88.46,20,91.8,32.0,15.0,104
16118,20260420,3,26087,296,2025/26,Tauranga,SunGold,17,MainPack,931,897,34,3.733,16.8,0.154,True,3351.6,131.23,3482.83,333.72,9.86,88.87,21,91.8,22.0,15.0,104
16119,20260427,3,26088,296,2025/26,Tauranga,SunGold,18,MainPack,1036,998,38,3.737,16.7,0.132,True,3729.6,125.15,3854.75,371.3,10.34,88.87,21,91.8,22.0,15.0,104
16120,20260504,3,26089,296,2025/26,Tauranga,SunGold,19,MainPack,1157,1120,37,3.248,17.02,0.203,True,4165.2,215.99,4381.19,416.69,8.75,88.87,20,91.8,22.0,15.0,104
16121,20260511,3,26090,296,2025/26,Tauranga,SunGold,20,MainPack,1089,1056,33,3.062,16.59,0.108,True,3920.4,108.35,4028.75,392.88,10.86,89.02,22,91.8,18.0,15.0,104
16122,20260518,3,26091,296,2025/26,Tauranga,SunGold,21,MainPack,1407,1352,55,3.954,16.89,0.174,True,5065.2,223.49,5288.69,503.0,9.43,89.02,20,91.8,18.0,15.0,104
16123,20260525,3,26092,296,2025/26,Tauranga,SunGold,22,MainPack,1059,1016,43,4.097,16.58,0.106,True,3812.4,102.31,3914.71,378.0,10.93,89.02,22,91.8,18.0,15.0,104
16124,20260323,3,26099,297,2025/26,Tauranga,SunGold,13,KiwiStart,1371,1324,47,3.461,17.09,0.218,True,4935.6,274.2,5209.8,492.59,8.43,88.63,21,91.8,28.0,15.0,104
16125,20260330,3,26100,297,2025/26,Tauranga,SunGold,14,MainPack,1693,1633,60,3.556,17.0,0.198,True,6094.8,307.17,6401.97,607.55,8.88,88.46,21,91.8,32.0,15.0,104
16126,20260406,3,26101,297,2025/26,Tauranga,SunGold,15,MainPack,1353,1314,39,2.951,16.05,0.0,False,4870.8,0.0,0.0,488.87,100.0,76.46,28,91.8,32.0,15.0,104
16127,20260413,3,26102,297,2025/26,Tauranga,SunGold,16,MainPack,2107,2047,60,2.872,16.95,0.187,True,7585.2,363.65,7948.85,761.58,9.09,88.46,22,91.8,32.0,15.0,104
16128,20260420,3,26103,297,2025/26,Tauranga,SunGold,17,MainPack,2261,2187,74,3.299,17.07,0.214,True,8139.6,444.62,8584.22,813.66,8.51,88.87,20,91.8,22.0,15.0,104
16129,20260427,3,26104,297,2025/26,Tauranga,SunGold,18,MainPack,2061,2008,53,2.584,16.12,0.004,True,7419.6,7.63,7427.23,747.07,13.16,88.87,26,91.8,22.0,15.0,104
16130,20260504,3,26105,297,2025/26,Tauranga,SunGold,19,MainPack,2109,2043,66,3.163,16.9,0.176,True,7592.4,341.59,7933.99,760.09,9.35,88.87,21,91.8,22.0,15.0,104
16131,20260511,3,26106,297,2025/26,Tauranga,SunGold,20,MainPack,1946,1884,62,3.227,16.05,0.0,False,7005.6,0.0,0.0,700.93,100.0,77.02,27,91.8,18.0,15.0,104
16132,20260518,3,26107,297,2025/26,Tauranga,SunGold,21,MainPack,2168,2110,58,2.693,16.37,0.06,True,7804.8,120.27,7925.07,785.01,11.92,89.02,23,91.8,18.0,15.0,104
16133,20260525,3,26108,297,2025/26,Tauranga,SunGold,22,MainPack,1432,1364,68,4.762,15.25,0.0,False,5155.2,0.0,0.0,507.47,100.0,77.02,41,91.8,18.0,15.0,104
16134,20260309,3,26113,298,2025/26,Tauranga,OrganicGreen,11,KiwiStart,507,493,14,2.949,17.11,0.358,True,1673.1,167.67,1840.77,183.42,12.51,88.63,21,91.8,28.0,15.0,104
16135,20260316,3,26114,298,2025/26,Tauranga,OrganicGreen,12,KiwiStart,500,488,12,2.558,17.98,0.551,True,1650.0,255.44,1905.44,181.56,8.17,88.63,20,91.8,28.0,15.0,104
16136,20260323,3,26115,298,2025/26,Tauranga,OrganicGreen,13,KiwiStart,586,566,20,3.446,17.33,0.407,True,1933.8,218.84,2152.64,210.58,11.48,88.63,20,91.8,28.0,15.0,104
16137,20260330,3,26116,298,2025/26,Tauranga,OrganicGreen,14,MainPack,663,639,24,3.658,17.19,0.376,True,2187.9,228.25,2416.15,237.74,12.19,88.46,21,91.8,32.0,15.0,104
16138,20260406,3,26117,298,2025/26,Tauranga,OrganicGreen,15,MainPack,746,727,19,2.56,17.32,0.404,True,2461.8,279.02,2740.82,270.48,11.47,88.46,21,91.8,32.0,15.0,104
16139,20260413,3,26118,298,2025/26,Tauranga,OrganicGreen,16,MainPack,490,476,14,3.024,16.89,0.309,True,1617.0,139.73,1756.73,177.09,13.61,88.46,22,91.8,32.0,15.0,104
16140,20260420,3,26119,298,2025/26,Tauranga,OrganicGreen,17,MainPack,457,441,16,3.666,16.77,0.282,True,1508.1,118.14,1626.24,164.07,14.25,88.87,21,91.8,22.0,15.0,104
16141,20260427,3,26120,298,2025/26,Tauranga,OrganicGreen,18,MainPack,571,555,16,2.899,17.09,0.353,True,1884.3,186.12,2070.42,206.48,12.63,88.87,20,91.8,22.0,15.0,104
16142,20260504,3,26121,298,2025/26,Tauranga,OrganicGreen,19,MainPack,697,675,22,3.16,16.42,0.204,True,2300.1,130.81,2430.91,251.13,15.96,88.87,23,91.8,22.0,15.0,104
16143,20260309,3,26129,299,2025/26,Tauranga,Green,11,KiwiStart,2482,2400,82,3.31,17.98,0.551,True,6329.1,1256.28,7585.38,892.91,26.36,88.63,20,91.8,28.0,15.0,104
16144,20260316,3,26130,299,2025/26,Tauranga,Green,12,KiwiStart,2192,2125,67,3.096,17.37,0.416,True,6028.0,839.8,6867.8,790.6,24.5,88.63,20,91.8,28.0,15.0,104
16145,20260323,3,26131,299,2025/26,Tauranga,Green,13,KiwiStart,1968,1907,61,3.124,16.6,0.244,True,5412.0,442.04,5854.04,709.49,28.32,88.63,23,91.8,28.0,15.0,104
16146,20260330,3,26132,299,2025/26,Tauranga,Green,14,MainPack,1516,1463,53,3.533,17.97,0.549,True,4169.0,763.03,4932.03,544.3,21.61,88.46,20,91.8,32.0,15.0,104
16147,20260406,3,26133,299,2025/26,Tauranga,Green,15,MainPack,1809,1743,66,3.673,16.71,0.269,True,4974.75,445.42,5420.17,648.47,27.8,88.46,22,91.8,32.0,15.0,104
16148,20260413,3,26134,299,2025/26,Tauranga,Green,16,MainPack,2130,2038,92,4.344,17.21,0.38,True,5857.5,735.72,6593.22,758.23,25.41,88.46,21,91.8,32.0,15.0,104
16149,20260420,3,26135,299,2025/26,Tauranga,Green,17,MainPack,2269,2196,73,3.22,17.1,0.356,True,6239.75,742.69,6982.44,817.01,25.85,88.87,20,91.8,22.0,15.0,104
16150,20260427,3,26136,299,2025/26,Tauranga,Green,18,MainPack,2098,2035,63,3.048,16.99,0.331,True,5769.5,639.91,6409.41,757.11,26.39,88.87,20,91.8,22.0,15.0,104
16151,20260504,3,26137,299,2025/26,Tauranga,Green,19,MainPack,2179,2108,71,3.278,16.02,0.116,True,5992.25,232.3,6224.55,784.27,31.17,88.87,27,91.8,22.0,15.0,104
16152,20260511,3,26138,299,2025/26,Tauranga,Green,20,MainPack,2515,2413,102,4.056,16.93,0.318,True,6413.25,728.97,7142.22,897.74,31.57,89.02,20,91.8,18.0,15.0,104
16153,20260323,3,26147,300,2025/26,Tauranga,SunGold,13,KiwiStart,603,582,21,3.537,16.78,0.15,True,2170.8,82.93,2253.73,216.53,9.94,88.63,22,91.8,28.0,15.0,104
16154,20260330,3,26148,300,2025/26,Tauranga,SunGold,14,MainPack,698,675,23,3.318,17.39,0.284,True,2512.8,182.11,2694.91,251.13,6.97,88.46,21,91.8,32.0,15.0,104
16155,20260406,3,26149,300,2025/26,Tauranga,SunGold,15,MainPack,716,695,21,2.959,16.68,0.128,True,2577.6,84.51,2662.11,258.57,10.41,88.46,23,91.8,32.0,15.0,104
16156,20260413,3,26150,300,2025/26,Tauranga,SunGold,16,MainPack,727,702,25,3.542,16.68,0.128,True,2617.2,85.36,2702.56,261.18,10.42,88.46,23,91.8,32.0,15.0,104
16157,20260420,3,26151,300,2025/26,Tauranga,SunGold,17,MainPack,702,678,24,3.423,16.97,0.192,True,2527.2,123.67,2650.87,252.25,9.01,88.87,20,91.8,22.0,15.0,104
16158,20260427,3,26152,300,2025/26,Tauranga,SunGold,18,MainPack,693,675,18,2.626,16.24,0.031,True,2494.8,19.88,2514.68,251.13,12.56,88.87,25,91.8,22.0,15.0,104
16159,20260504,3,26153,300,2025/26,Tauranga,SunGold,19,MainPack,520,503,17,3.286,16.85,0.165,True,1872.0,78.85,1950.85,187.14,9.6,88.87,21,91.8,22.0,15.0,104
16160,20260511,3,26154,300,2025/26,Tauranga,SunGold,20,MainPack,691,670,21,3.131,16.54,0.097,True,2487.6,61.74,2549.34,249.27,11.1,89.02,22,91.8,18.0,15.0,104
16161,20260518,3,26155,300,2025/26,Tauranga,SunGold,21,MainPack,735,717,18,2.506,16.67,0.126,True,2646.0,85.82,2731.82,266.76,10.44,89.02,21,91.8,18.0,15.0,104
16162,20260525,3,26156,300,2025/26,Tauranga,SunGold,22,MainPack,682,656,26,3.913,16.69,0.13,True,2455.2,81.02,2536.22,244.06,10.39,89.02,21,91.8,18.0,15.0,104
16163,20260323,3,26163,301,2025/26,Tauranga,SunGold,13,KiwiStart,912,869,43,4.822,16.89,0.174,True,3283.2,143.65,3426.85,323.31,9.46,88.63,21,91.8,28.0,15.0,104
16164,20260330,3,26164,301,2025/26,Tauranga,SunGold,14,MainPack,954,926,28,2.964,17.25,0.254,True,3434.4,223.44,3657.84,344.51,7.61,88.46,21,91.8,32.0,15.0,104
16165,20260406,3,26165,301,2025/26,Tauranga,SunGold,15,MainPack,921,882,39,4.251,18.05,0.43,True,3315.6,360.3,3675.9,328.14,3.83,88.46,20,91.8,32.0,15.0,104
16166,20260413,3,26166,301,2025/26,Tauranga,SunGold,16,MainPack,1008,965,43,4.277,17.03,0.205,True,3628.8,187.93,3816.73,359.02,8.76,88.46,21,91.8,32.0,15.0,104
16167,20260420,3,26167,301,2025/26,Tauranga,SunGold,17,MainPack,903,869,34,3.795,16.43,0.073,True,3250.8,60.27,3311.07,323.31,11.64,88.87,23,91.8,22.0,15.0,104
16168,20260427,3,26168,301,2025/26,Tauranga,SunGold,18,MainPack,666,642,24,3.634,17.33,0.271,True,2397.6,165.28,2562.88,238.85,7.27,88.87,20,91.8,22.0,15.0,104
16169,20260504,3,26169,301,2025/26,Tauranga,SunGold,19,MainPack,1037,1003,34,3.325,16.66,0.123,True,3733.2,117.2,3850.4,373.16,10.53,88.87,22,91.8,22.0,15.0,104
16170,20260511,3,26170,301,2025/26,Tauranga,SunGold,20,MainPack,660,632,28,4.246,16.56,0.101,True,2376.0,60.64,2436.64,235.13,11.04,89.02,22,91.8,18.0,15.0,104
16171,20260518,3,26171,301,2025/26,Tauranga,SunGold,21,MainPack,753,731,22,2.947,16.66,0.123,True,2710.8,85.42,2796.22,271.96,10.52,89.02,21,91.8,18.0,15.0,104
16172,20260525,3,26172,301,2025/26,Tauranga,SunGold,22,MainPack,753,724,29,3.962,16.14,0.009,True,2710.8,6.19,2716.99,269.36,13.05,89.02,25,91.8,18.0,15.0,104
