fruit_key,kpin,season,subzone,variety,growing_method,pack_week,reading_date,dm_pct,mts_threshold,mts_status,tzg_score,tzg_grade,pest_indicator,maturity_area,sample_size
27098,100358,2025/26,Pongakawa,Green,conventional,20,2026-05-11,16.77,15.5,PASS,0.282,C,0,100358_20,90
27099,100358,2025/26,Pongakawa,Green,conventional,21,2026-05-18,16.89,15.5,PASS,0.309,C,0,100358_21,90
27100,100358,2025/26,Pongakawa,Green,conventional,22,2026-05-25,16.48,15.5,PASS,0.218,C,0,100358_22,90
27101,100358,2025/26,Pongakawa,Green,conventional,23,2026-06-01,16.59,15.5,PASS,0.242,C,0,100358_23,90
27102,100358,2025/26,Pongakawa,Green,conventional,24,2026-06-08,16.11,15.5,PASS,0.136,D,0,100358_24,90
27103,100358,2025/26,Pongakawa,Green,conventional,25,2026-06-15,15.32,15.5,FAIL,0.0,F,0,100358_25,90
27104,100358,2025/26,Pongakawa,Green,conventional,26,2026-06-22,16.28,15.5,PASS,0.173,D,0,100358_26,90
27105,100359,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,17.46,16.1,PASS,0.3,C,0,100359_11,90
27106,100359,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,18.13,16.1,PASS,0.448,B,0,100359_12,90
27107,100359,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,17.44,16.1,PASS,0.295,C,0,100359_13,90
27108,100359,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,16.57,16.1,PASS,0.104,D,0,100359_14,90
27109,100359,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,17.68,16.1,PASS,0.348,C,0,100359_15,90
27110,100359,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.43,16.1,PASS,0.293,C,0,100359_16,90
27111,100359,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,16.6,16.1,PASS,0.11,D,0,100359_17,90
27112,100359,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,16.31,16.1,PASS,0.046,D,0,100359_18,90
27113,100359,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,16.53,16.1,PASS,0.095,D,0,100359_19,90
27114,100359,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,16.53,16.1,PASS,0.095,D,0,100359_20,90
27115,100359,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,15.72,16.1,FAIL,0.0,F,0,100359_21,90
27116,100359,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,17.31,16.1,PASS,0.267,C,0,100359_22,90
27117,100359,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,16.77,16.1,PASS,0.148,D,0,100359_23,90
27118,100359,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,16.88,16.1,PASS,0.172,D,0,100359_24,90
27119,100359,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,17.13,16.1,PASS,0.227,C,0,100359_25,90
27120,100359,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,15.93,16.1,FAIL,0.0,F,0,100359_26,90
27121,100360,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,16.32,16.1,PASS,0.049,D,0,100360_11,90
27122,100360,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,15.66,16.1,FAIL,0.0,F,0,100360_12,90
27123,100360,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,16.71,16.1,PASS,0.135,D,0,100360_13,90
27124,100360,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,15.56,16.1,FAIL,0.0,F,0,100360_14,90
27125,100360,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,17.18,16.1,PASS,0.238,C,0,100360_15,90
27126,100360,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,16.85,16.1,PASS,0.165,D,0,100360_16,90
27127,100360,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,17.77,16.1,PASS,0.368,C,0,100360_17,90
27128,100360,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,17.22,16.1,PASS,0.247,C,0,100360_18,90
27129,100360,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,16.65,16.1,PASS,0.121,D,0,100360_19,90
27130,100360,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,16.21,16.1,PASS,0.024,D,0,100360_20,90
27131,100360,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,15.62,16.1,FAIL,0.0,F,0,100360_21,90
27132,100360,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,15.73,16.1,FAIL,0.0,F,0,100360_22,90
27133,100360,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,16.15,16.1,PASS,0.011,D,0,100360_23,90
27134,100360,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,15.52,16.1,FAIL,0.0,F,0,100360_24,90
27135,100360,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,15.63,16.1,FAIL,0.0,F,0,100360_25,90
27136,100360,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,15.61,16.1,FAIL,0.0,F,0,100360_26,90
27137,100361,2025/26,Pongakawa,Green,conventional,11,2026-03-09,18.25,15.5,PASS,0.611,A,0,100361_11,90
27138,100361,2025/26,Pongakawa,Green,conventional,12,2026-03-16,17.56,15.5,PASS,0.458,B,0,100361_12,90
27139,100361,2025/26,Pongakawa,Green,conventional,13,2026-03-23,17.27,15.5,PASS,0.393,C,0,100361_13,90
27140,100361,2025/26,Pongakawa,Green,conventional,14,2026-03-30,17.19,15.5,PASS,0.376,C,0,100361_14,90
27141,100361,2025/26,Pongakawa,Green,conventional,15,2026-04-06,17.98,15.5,PASS,0.551,B,0,100361_15,90
27142,100361,2025/26,Pongakawa,Green,conventional,16,2026-04-13,18.38,15.5,PASS,0.64,A,0,100361_16,90
27143,100361,2025/26,Pongakawa,Green,conventional,17,2026-04-20,17.37,15.5,PASS,0.416,B,0,100361_17,90
27144,100361,2025/26,Pongakawa,Green,conventional,18,2026-04-27,17.53,15.5,PASS,0.451,B,0,100361_18,90
27145,100361,2025/26,Pongakawa,Green,conventional,19,2026-05-04,17.53,15.5,PASS,0.451,B,0,100361_19,90
27146,100361,2025/26,Pongakawa,Green,conventional,20,2026-05-11,17.51,15.5,PASS,0.447,B,0,100361_20,90
27147,100361,2025/26,Pongakawa,Green,conventional,21,2026-05-18,17.86,15.5,PASS,0.524,B,0,100361_21,90
27148,100361,2025/26,Pongakawa,Green,conventional,22,2026-05-25,16.92,15.5,PASS,0.316,C,0,100361_22,90
27149,100361,2025/26,Pongakawa,Green,conventional,23,2026-06-01,17.63,15.5,PASS,0.473,B,0,100361_23,90
27150,100361,2025/26,Pongakawa,Green,conventional,24,2026-06-08,16.52,15.5,PASS,0.227,C,0,100361_24,90
27151,100361,2025/26,Pongakawa,Green,conventional,25,2026-06-15,16.26,15.5,PASS,0.169,D,0,100361_25,90
27152,100361,2025/26,Pongakawa,Green,conventional,26,2026-06-22,16.55,15.5,PASS,0.233,C,0,100361_26,90
27153,100362,2025/26,Pongakawa,Green,conventional,11,2026-03-09,17.24,15.5,PASS,0.387,C,0,100362_11,90
27154,100362,2025/26,Pongakawa,Green,conventional,12,2026-03-16,16.8,15.5,PASS,0.289,C,0,100362_12,90
27155,100362,2025/26,Pongakawa,Green,conventional,13,2026-03-23,16.45,15.5,PASS,0.211,C,0,100362_13,90
27156,100362,2025/26,Pongakawa,Green,conventional,14,2026-03-30,17.69,15.5,PASS,0.487,B,0,100362_14,90
27157,100362,2025/26,Pongakawa,Green,conventional,15,2026-04-06,18.43,15.5,PASS,0.651,A,0,100362_15,90
27158,100362,2025/26,Pongakawa,Green,conventional,16,2026-04-13,17.59,15.5,PASS,0.464,B,0,100362_16,90
27159,100362,2025/26,Pongakawa,Green,conventional,17,2026-04-20,16.27,15.5,PASS,0.171,D,0,100362_17,90
27160,100362,2025/26,Pongakawa,Green,conventional,18,2026-04-27,17.29,15.5,PASS,0.398,C,0,100362_18,90
27161,100362,2025/26,Pongakawa,Green,conventional,19,2026-05-04,16.35,15.5,PASS,0.189,D,0,100362_19,90
27162,100362,2025/26,Pongakawa,Green,conventional,20,2026-05-11,17.24,15.5,PASS,0.387,C,0,100362_20,90
27163,100362,2025/26,Pongakawa,Green,conventional,21,2026-05-18,16.24,15.5,PASS,0.164,D,0,100362_21,90
27164,100362,2025/26,Pongakawa,Green,conventional,22,2026-05-25,16.49,15.5,PASS,0.22,C,0,100362_22,90
27165,100362,2025/26,Pongakawa,Green,conventional,23,2026-06-01,16.92,15.5,PASS,0.316,C,0,100362_23,90
27166,100362,2025/26,Pongakawa,Green,conventional,24,2026-06-08,17.1,15.5,PASS,0.356,C,0,100362_24,90
27167,100362,2025/26,Pongakawa,Green,conventional,25,2026-06-15,16.4,15.5,PASS,0.2,C,0,100362_25,90
27168,100362,2025/26,Pongakawa,Green,conventional,26,2026-06-22,16.04,15.5,PASS,0.12,D,0,100362_26,90
27169,100363,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,17.78,16.1,PASS,0.37,C,0,100363_11,90
27170,100363,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,17.98,16.1,PASS,0.415,B,0,100363_12,90
27171,100363,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,18.17,16.1,PASS,0.456,B,0,100363_13,90
27172,100363,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,17.4,16.1,PASS,0.287,C,0,100363_14,90
27173,100363,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,17.51,16.1,PASS,0.311,C,0,100363_15,90
27174,100363,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.71,16.1,PASS,0.355,C,0,100363_16,90
27175,100363,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,17.85,16.1,PASS,0.386,C,0,100363_17,90
27176,100363,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,17.84,16.1,PASS,0.384,C,0,100363_18,90
27177,100363,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,18.28,16.1,PASS,0.481,B,0,100363_19,90
27178,100363,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,17.34,16.1,PASS,0.273,C,0,100363_20,90
27179,100363,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,17.56,16.1,PASS,0.322,C,0,100363_21,90
27180,100363,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,17.21,16.1,PASS,0.245,C,0,100363_22,90
27181,100363,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,17.41,16.1,PASS,0.289,C,0,100363_23,90
27182,100363,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,16.54,16.1,PASS,0.097,D,0,100363_24,90
27183,100363,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,17.15,16.1,PASS,0.232,C,0,100363_25,90
27184,100363,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.69,16.1,PASS,0.13,D,0,100363_26,90
27185,100364,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,17.28,16.1,PASS,0.26,C,0,100364_11,90
27186,100364,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,16.68,16.1,PASS,0.128,D,0,100364_12,90
27187,100364,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,16.76,16.1,PASS,0.146,D,0,100364_13,90
27188,100364,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,17.29,16.1,PASS,0.262,C,0,100364_14,90
27189,100364,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,16.73,16.1,PASS,0.139,D,0,100364_15,90
27190,100364,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.0,16.1,PASS,0.198,D,0,100364_16,90
27191,100364,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,17.62,16.1,PASS,0.335,C,0,100364_17,90
27192,100364,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,16.52,16.1,PASS,0.093,D,0,100364_18,90
27193,100364,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,16.95,16.1,PASS,0.187,D,0,100364_19,90
27194,100364,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,16.7,16.1,PASS,0.132,D,0,100364_20,90
27195,100364,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,16.29,16.1,PASS,0.042,D,0,100364_21,90
27196,100364,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,16.53,16.1,PASS,0.095,D,0,100364_22,90
27197,100364,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,16.97,16.1,PASS,0.192,D,0,100364_23,90
27198,100364,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,16.32,16.1,PASS,0.049,D,0,100364_24,90
27199,100364,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,16.38,16.1,PASS,0.062,D,0,100364_25,90
27200,100364,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.75,16.1,PASS,0.143,D,0,100364_26,90
27201,100365,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,16.81,16.1,PASS,0.157,D,0,100365_11,90
27202,100365,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,17.65,16.1,PASS,0.342,C,0,100365_12,90
27203,100365,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,16.57,16.1,PASS,0.104,D,0,100365_13,90
27204,100365,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,17.11,16.1,PASS,0.223,C,0,100365_14,90
27205,100365,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,18.0,16.1,PASS,0.419,B,0,100365_15,90
27206,100365,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.74,16.1,PASS,0.362,C,0,100365_16,90
27207,100365,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,16.25,16.1,PASS,0.033,D,0,100365_17,90
27208,100365,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,16.44,16.1,PASS,0.075,D,0,100365_18,90
27209,100365,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,17.63,16.1,PASS,0.337,C,0,100365_19,90
27210,100365,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,16.87,16.1,PASS,0.17,D,0,100365_20,90
27211,100365,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,17.34,16.1,PASS,0.273,C,0,100365_21,90
27212,100365,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,16.14,16.1,PASS,0.009,D,0,100365_22,90
27213,100365,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,15.73,16.1,FAIL,0.0,F,0,100365_23,90
27214,100365,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,16.53,16.1,PASS,0.095,D,0,100365_24,90
27215,100365,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,17.26,16.1,PASS,0.256,C,0,100365_25,90
27216,100365,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.31,16.1,PASS,0.046,D,0,100365_26,90
27217,100366,2025/26,Pongakawa,Green,conventional,11,2026-03-09,18.26,15.5,PASS,0.613,A,0,100366_11,90
27218,100366,2025/26,Pongakawa,Green,conventional,12,2026-03-16,16.88,15.5,PASS,0.307,C,0,100366_12,90
27219,100366,2025/26,Pongakawa,Green,conventional,13,2026-03-23,17.61,15.5,PASS,0.469,B,0,100366_13,90
27220,100366,2025/26,Pongakawa,Green,conventional,14,2026-03-30,17.76,15.5,PASS,0.502,B,0,100366_14,90
27221,100366,2025/26,Pongakawa,Green,conventional,15,2026-04-06,17.82,15.5,PASS,0.516,B,0,100366_15,90
27222,100366,2025/26,Pongakawa,Green,conventional,16,2026-04-13,18.08,15.5,PASS,0.573,B,0,100366_16,90
27223,100366,2025/26,Pongakawa,Green,conventional,17,2026-04-20,18.34,15.5,PASS,0.631,A,0,100366_17,90
27224,100366,2025/26,Pongakawa,Green,conventional,18,2026-04-27,16.88,15.5,PASS,0.307,C,0,100366_18,90
27225,100366,2025/26,Pongakawa,Green,conventional,19,2026-05-04,17.57,15.5,PASS,0.46,B,0,100366_19,90
27226,100366,2025/26,Pongakawa,Green,conventional,20,2026-05-11,16.54,15.5,PASS,0.231,C,0,100366_20,90
27227,100366,2025/26,Pongakawa,Green,conventional,21,2026-05-18,17.81,15.5,PASS,0.513,B,0,100366_21,90
27228,100366,2025/26,Pongakawa,Green,conventional,22,2026-05-25,16.28,15.5,PASS,0.173,D,0,100366_22,90
27229,100366,2025/26,Pongakawa,Green,conventional,23,2026-06-01,17.45,15.5,PASS,0.433,B,0,100366_23,90
27230,100366,2025/26,Pongakawa,Green,conventional,24,2026-06-08,16.86,15.5,PASS,0.302,C,0,100366_24,90
27231,100366,2025/26,Pongakawa,Green,conventional,25,2026-06-15,16.51,15.5,PASS,0.224,C,0,100366_25,90
27232,100366,2025/26,Pongakawa,Green,conventional,26,2026-06-22,16.7,15.5,PASS,0.267,C,0,100366_26,90
27233,100367,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,17.22,16.1,PASS,0.247,C,0,100367_11,90
27234,100367,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,18.86,16.1,PASS,0.609,A,0,100367_12,90
27235,100367,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,16.78,16.1,PASS,0.15,D,0,100367_13,90
27236,100367,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,16.85,16.1,PASS,0.165,D,0,100367_14,90
27237,100367,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,17.36,16.1,PASS,0.278,C,0,100367_15,90
27238,100367,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.09,16.1,PASS,0.218,C,0,100367_16,90
27239,100367,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,16.66,16.1,PASS,0.123,D,0,100367_17,90
27240,100367,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,17.39,16.1,PASS,0.284,C,0,100367_18,90
27241,100367,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,17.21,16.1,PASS,0.245,C,0,100367_19,90
27242,100367,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,17.09,16.1,PASS,0.218,C,0,100367_20,90
27243,100367,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,17.38,16.1,PASS,0.282,C,0,100367_21,90
27244,100367,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,16.23,16.1,PASS,0.029,D,0,100367_22,90
27245,100367,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,16.23,16.1,PASS,0.029,D,0,100367_23,90
27246,100367,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,17.47,16.1,PASS,0.302,C,0,100367_24,90
27247,100367,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,17.17,16.1,PASS,0.236,C,0,100367_25,90
27248,100367,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.59,16.1,PASS,0.108,D,0,100367_26,90
27249,100368,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,17.07,16.1,PASS,0.214,C,0,100368_11,90
27250,100368,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,16.13,16.1,PASS,0.007,D,0,100368_12,90
27251,100368,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,17.47,16.1,PASS,0.302,C,0,100368_13,90
27252,100368,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,16.89,16.1,PASS,0.174,D,0,100368_14,90
27253,100368,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,17.35,16.1,PASS,0.276,C,0,100368_15,90
27254,100368,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.19,16.1,PASS,0.24,C,0,100368_16,90
27255,100368,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,17.03,16.1,PASS,0.205,C,0,100368_17,90
27256,100368,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,17.1,16.1,PASS,0.221,C,0,100368_18,90
27257,100368,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,16.59,16.1,PASS,0.108,D,0,100368_19,90
27258,100368,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,16.85,16.1,PASS,0.165,D,0,100368_20,90
27259,100368,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,16.71,16.1,PASS,0.135,D,0,100368_21,90
27260,100368,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,16.44,16.1,PASS,0.075,D,0,100368_22,90
27261,100368,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,17.13,16.1,PASS,0.227,C,0,100368_23,90
27262,100368,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,16.0,16.1,FAIL,0.0,F,0,100368_24,90
27263,100368,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,16.83,16.1,PASS,0.161,D,0,100368_25,90
27264,100368,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.37,16.1,PASS,0.06,D,0,100368_26,90
27265,100369,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,16.0,16.1,FAIL,0.0,F,0,100369_11,90
27266,100369,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,17.62,16.1,PASS,0.335,C,0,100369_12,90
27267,100369,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,18.31,16.1,PASS,0.487,B,0,100369_13,90
27268,100369,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,16.21,16.1,PASS,0.024,D,0,100369_14,90
27269,100369,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,17.12,16.1,PASS,0.225,C,0,100369_15,90
27270,100369,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.66,16.1,PASS,0.344,C,0,100369_16,90
27271,100369,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,16.93,16.1,PASS,0.183,D,0,100369_17,90
27272,100369,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,16.63,16.1,PASS,0.117,D,0,100369_18,90
27273,100369,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,17.19,16.1,PASS,0.24,C,0,100369_19,90
27274,100369,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,17.02,16.1,PASS,0.203,C,0,100369_20,90
27275,100369,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,17.13,16.1,PASS,0.227,C,0,100369_21,90
27276,100369,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,16.74,16.1,PASS,0.141,D,0,100369_22,90
27277,100369,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,16.42,16.1,PASS,0.071,D,0,100369_23,90
27278,100369,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,15.87,16.1,FAIL,0.0,F,0,100369_24,90
27279,100369,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,16.97,16.1,PASS,0.192,D,0,100369_25,90
27280,100369,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.56,16.1,PASS,0.101,D,0,100369_26,90
27281,100370,2025/26,Pongakawa,SunGold,conventional,11,2026-03-09,17.0,16.1,PASS,0.198,D,0,100370_11,90
27282,100370,2025/26,Pongakawa,SunGold,conventional,12,2026-03-16,17.43,16.1,PASS,0.293,C,0,100370_12,90
27283,100370,2025/26,Pongakawa,SunGold,conventional,13,2026-03-23,17.0,16.1,PASS,0.198,D,0,100370_13,90
27284,100370,2025/26,Pongakawa,SunGold,conventional,14,2026-03-30,17.12,16.1,PASS,0.225,C,0,100370_14,90
27285,100370,2025/26,Pongakawa,SunGold,conventional,15,2026-04-06,16.65,16.1,PASS,0.121,D,0,100370_15,90
27286,100370,2025/26,Pongakawa,SunGold,conventional,16,2026-04-13,17.45,16.1,PASS,0.298,C,0,100370_16,90
27287,100370,2025/26,Pongakawa,SunGold,conventional,17,2026-04-20,17.43,16.1,PASS,0.293,C,0,100370_17,90
27288,100370,2025/26,Pongakawa,SunGold,conventional,18,2026-04-27,17.11,16.1,PASS,0.223,C,0,100370_18,90
27289,100370,2025/26,Pongakawa,SunGold,conventional,19,2026-05-04,15.84,16.1,FAIL,0.0,F,0,100370_19,90
27290,100370,2025/26,Pongakawa,SunGold,conventional,20,2026-05-11,17.05,16.1,PASS,0.209,C,0,100370_20,90
27291,100370,2025/26,Pongakawa,SunGold,conventional,21,2026-05-18,16.61,16.1,PASS,0.112,D,0,100370_21,90
27292,100370,2025/26,Pongakawa,SunGold,conventional,22,2026-05-25,16.54,16.1,PASS,0.097,D,0,100370_22,90
27293,100370,2025/26,Pongakawa,SunGold,conventional,23,2026-06-01,16.39,16.1,PASS,0.064,D,0,100370_23,90
27294,100370,2025/26,Pongakawa,SunGold,conventional,24,2026-06-08,16.09,16.1,FAIL,0.0,F,0,100370_24,90
27295,100370,2025/26,Pongakawa,SunGold,conventional,25,2026-06-15,16.11,16.1,PASS,0.002,D,0,100370_25,90
27296,100370,2025/26,Pongakawa,SunGold,conventional,26,2026-06-22,16.37,16.1,PASS,0.06,D,0,100370_26,90
27297,100371,2025/26,Pongakawa,OrganicGreen,organic,11,2026-03-09,17.33,15.5,PASS,0.407,B,1,100371_11,90
27298,100371,2025/26,Pongakawa,OrganicGreen,organic,12,2026-03-16,17.28,15.5,PASS,0.396,C,1,100371_12,90
27299,100371,2025/26,Pongakawa,OrganicGreen,organic,13,2026-03-23,18.21,15.5,PASS,0.602,A,1,100371_13,90
27300,100371,2025/26,Pongakawa,OrganicGreen,organic,14,2026-03-30,16.18,15.5,PASS,0.151,D,1,100371_14,90
27301,100371,2025/26,Pongakawa,OrganicGreen,organic,15,2026-04-06,16.56,15.5,PASS,0.236,C,1,100371_15,90
27302,100371,2025/26,Pongakawa,OrganicGreen,organic,16,2026-04-13,17.1,15.5,PASS,0.356,C,1,100371_16,90
27303,100371,2025/26,Pongakawa,OrganicGreen,organic,17,2026-04-20,17.61,15.5,PASS,0.469,B,1,100371_17,90
27304,100371,2025/26,Pongakawa,OrganicGreen,organic,18,2026-04-27,16.84,15.5,PASS,0.298,C,1,100371_18,90
27305,100371,2025/26,Pongakawa,OrganicGreen,organic,19,2026-05-04,16.32,15.5,PASS,0.182,D,1,100371_19,90
27306,100371,2025/26,Pongakawa,OrganicGreen,organic,20,2026-05-11,16.97,15.5,PASS,0.327,C,1,100371_20,90
27307,100371,2025/26,Pongakawa,OrganicGreen,organic,21,2026-05-18,17.24,15.5,PASS,0.387,C,1,100371_21,90
