season,kpin,subzone,variety,pack_week,event_date,trays_lost,loss_pct,primary_cause,ccp_triggered,market_block_risk,dm_at_event,mts_pass,financial_impact_nzd
2025/26,100387,Pongakawa,Green,11,2026-03-09,89,3.771,MECHANICAL,False,False,16.59,True,284.8
2025/26,100387,Pongakawa,Green,12,2026-03-16,74,3.435,MECHANICAL,False,False,17.11,True,236.8
2025/26,100387,Pongakawa,Green,13,2026-03-23,63,3.413,MECHANICAL,False,False,16.96,True,201.6
2025/26,100387,Pongakawa,Green,14,2026-03-30,39,2.625,PEST_CCP2,True,False,17.83,True,124.8
2025/26,100387,Pongakawa,Green,15,2026-04-06,82,3.362,PEST_CCP2,True,False,17.08,True,262.4
2025/26,100387,Pongakawa,Green,16,2026-04-13,64,4.031,COOLSTORE_CCP5,True,False,16.66,True,204.8
2025/26,100387,Pongakawa,Green,17,2026-04-20,67,3.031,LOADOUT_CCP6,True,False,17.25,True,214.4
2025/26,100387,Pongakawa,Green,18,2026-04-27,40,2.719,MECHANICAL,False,False,17.09,True,128.0
2025/26,100387,Pongakawa,Green,19,2026-05-04,65,3.091,MECHANICAL,False,False,17.17,True,208.0
2025/26,100387,Pongakawa,Green,20,2026-05-11,56,3.95,MECHANICAL,False,False,16.28,True,179.2
2025/26,100388,Pongakawa,SunGold,13,2026-03-23,69,3.483,PEST_CCP2,True,False,17.43,True,220.8
2025/26,100388,Pongakawa,SunGold,14,2026-03-30,60,2.492,COOLSTORE_CCP5,True,False,16.6,True,192.0
2025/26,100388,Pongakawa,SunGold,15,2026-04-06,70,3.69,PEST_CCP2,True,False,16.49,True,224.0
2025/26,100388,Pongakawa,SunGold,16,2026-04-13,88,3.607,MECHANICAL,False,False,16.5,True,281.6
2025/26,100388,Pongakawa,SunGold,17,2026-04-20,59,3.377,WEATHER,False,False,16.96,True,188.8
2025/26,100388,Pongakawa,SunGold,18,2026-04-27,56,3.422,WEATHER,False,False,17.14,True,179.2
2025/26,100388,Pongakawa,SunGold,19,2026-05-04,74,3.409,MECHANICAL,False,False,17.1,True,236.8
2025/26,100388,Pongakawa,SunGold,20,2026-05-11,58,3.048,MECHANICAL,False,False,17.58,True,185.6
2025/26,100388,Pongakawa,SunGold,21,2026-05-18,63,3.786,PEST_CCP3,True,True,16.88,True,201.6
2025/26,100388,Pongakawa,SunGold,22,2026-05-25,48,2.76,PEST_CCP2,True,False,16.37,True,153.6
2025/26,100389,Pongakawa,SunGold,13,2026-03-23,82,3.134,MECHANICAL,False,False,16.75,True,262.4
2025/26,100389,Pongakawa,SunGold,14,2026-03-30,83,3.157,PEST_CCP2,True,False,16.74,True,265.6
2025/26,100389,Pongakawa,SunGold,15,2026-04-06,107,4.053,COOLSTORE_CCP5,True,False,16.87,True,342.4
2025/26,100389,Pongakawa,SunGold,16,2026-04-13,73,3.501,PEST_CCP2,True,False,17.15,True,233.6
2025/26,100389,Pongakawa,SunGold,17,2026-04-20,53,3.505,MTS_BREACH,False,False,16.07,False,5529.6
2025/26,100389,Pongakawa,SunGold,18,2026-04-27,48,2.789,COOLSTORE_CCP5,True,False,16.97,True,153.6
2025/26,100389,Pongakawa,SunGold,19,2026-05-04,60,3.136,MTS_BREACH,False,False,15.9,False,6908.4
2025/26,100389,Pongakawa,SunGold,20,2026-05-11,98,3.864,MTS_BREACH,False,False,15.68,False,9183.6
2025/26,100389,Pongakawa,SunGold,21,2026-05-18,54,3.209,MTS_BREACH,False,False,15.59,False,6094.8
2025/26,100389,Pongakawa,SunGold,22,2026-05-25,59,3.35,WEATHER,False,False,16.79,True,188.8
2025/26,100390,Pongakawa,SunGold,13,2026-03-23,59,2.466,WEATHER,False,False,17.62,True,188.8
2025/26,100390,Pongakawa,SunGold,14,2026-03-30,72,3.209,WEATHER,False,False,17.96,True,230.4
2025/26,100390,Pongakawa,SunGold,15,2026-04-06,49,2.873,MECHANICAL,False,False,16.93,True,156.8
2025/26,100390,Pongakawa,SunGold,16,2026-04-13,71,3.465,PEST_CCP3,True,True,17.42,True,227.2
2025/26,100390,Pongakawa,SunGold,17,2026-04-20,47,3.387,PEST_CCP2,True,False,17.16,True,150.4
2025/26,100390,Pongakawa,SunGold,18,2026-04-27,65,3.88,MECHANICAL,False,False,16.89,True,208.0
2025/26,100390,Pongakawa,SunGold,19,2026-05-04,65,4.205,MECHANICAL,False,False,16.74,True,208.0
2025/26,100390,Pongakawa,SunGold,20,2026-05-11,97,4.228,WEATHER,False,False,16.67,True,310.4
2025/26,100390,Pongakawa,SunGold,21,2026-05-18,70,2.989,MECHANICAL,False,False,16.95,True,224.0
2025/26,100390,Pongakawa,SunGold,22,2026-05-25,62,3.51,WEATHER,False,False,16.68,True,198.4
2025/26,100391,Pongakawa,Green,11,2026-03-09,25,2.806,PEST_CCP2,True,False,17.66,True,80.0
2025/26,100391,Pongakawa,Green,12,2026-03-16,37,3.702,COOLSTORE_CCP5,True,False,17.11,True,118.4
2025/26,100391,Pongakawa,Green,13,2026-03-23,36,2.984,MECHANICAL,False,False,18.43,True,115.2
2025/26,100391,Pongakawa,Green,14,2026-03-30,35,3.251,WEATHER,False,False,17.23,True,112.0
2025/26,100391,Pongakawa,Green,15,2026-04-06,28,2.597,MECHANICAL,False,False,16.33,True,89.6
2025/26,100391,Pongakawa,Green,16,2026-04-13,44,3.339,PEST_CCP3,True,True,17.28,True,140.8
2025/26,100391,Pongakawa,Green,17,2026-04-20,34,3.129,MECHANICAL,False,False,16.21,True,108.8
2025/26,100391,Pongakawa,Green,18,2026-04-27,45,3.903,MECHANICAL,False,False,16.14,True,144.0
2025/26,100391,Pongakawa,Green,19,2026-05-04,37,3.532,COOLSTORE_CCP5,True,False,17.34,True,118.4
2025/26,100391,Pongakawa,Green,20,2026-05-11,50,3.463,PEST_CCP3,True,True,16.89,True,160.0
2025/26,100392,Pongakawa,SunGold,13,2026-03-23,25,2.944,WEATHER,False,False,16.99,True,80.0
2025/26,100392,Pongakawa,SunGold,14,2026-03-30,66,5.09,MECHANICAL,False,False,16.78,True,211.2
2025/26,100392,Pongakawa,SunGold,15,2026-04-06,35,3.476,WEATHER,False,False,17.74,True,112.0
2025/26,100392,Pongakawa,SunGold,16,2026-04-13,24,2.978,MECHANICAL,False,False,17.42,True,76.8
2025/26,100392,Pongakawa,SunGold,17,2026-04-20,22,2.816,COOLSTORE_CCP5,True,False,16.68,True,70.4
2025/26,100392,Pongakawa,SunGold,18,2026-04-27,37,2.747,MECHANICAL,False,False,16.88,True,118.4
2025/26,100392,Pongakawa,SunGold,19,2026-05-04,37,2.916,MECHANICAL,False,False,17.38,True,118.4
2025/26,100392,Pongakawa,SunGold,20,2026-05-11,23,2.912,OTHER,False,False,17.04,True,73.6
2025/26,100392,Pongakawa,SunGold,21,2026-05-18,40,3.311,MECHANICAL,False,False,16.45,True,128.0
2025/26,100392,Pongakawa,SunGold,22,2026-05-25,34,3.707,PEST_CCP3,True,True,16.79,True,108.8
2025/26,100393,Pongakawa,SunGold,13,2026-03-23,60,3.147,COOLSTORE_CCP5,True,False,16.84,True,192.0
2025/26,100393,Pongakawa,SunGold,14,2026-03-30,79,4.028,PEST_CCP3,True,True,16.82,True,252.8
2025/26,100393,Pongakawa,SunGold,15,2026-04-06,48,2.982,MTS_BREACH,False,False,16.08,False,5799.6
2025/26,100393,Pongakawa,SunGold,16,2026-04-13,47,2.606,COOLSTORE_CCP5,True,False,16.81,True,150.4
2025/26,100393,Pongakawa,SunGold,17,2026-04-20,61,3.729,COOLSTORE_CCP5,True,False,17.55,True,195.2
2025/26,100393,Pongakawa,SunGold,18,2026-04-27,67,3.097,COOLSTORE_CCP5,True,False,17.15,True,214.4
2025/26,100393,Pongakawa,SunGold,19,2026-05-04,77,4.168,MECHANICAL,False,False,16.42,True,246.4
2025/26,100393,Pongakawa,SunGold,20,2026-05-11,62,2.727,MECHANICAL,False,False,17.85,True,198.4
2025/26,100393,Pongakawa,SunGold,21,2026-05-18,68,4.039,MTS_BREACH,False,False,15.73,False,6062.4
2025/26,100393,Pongakawa,SunGold,22,2026-05-25,72,3.469,MTS_BREACH,False,False,15.36,False,7516.8
2025/26,100394,Pongakawa,SunGold,13,2026-03-23,26,3.474,PEST_CCP2,True,False,16.29,True,83.2
2025/26,100394,Pongakawa,SunGold,14,2026-03-30,19,3.828,MECHANICAL,False,False,17.38,True,60.8
2025/26,100394,Pongakawa,SunGold,15,2026-04-06,25,3.934,COOLSTORE_CCP5,True,False,16.39,True,80.0
2025/26,100394,Pongakawa,SunGold,16,2026-04-13,18,3.538,COOLSTORE_CCP5,True,False,17.34,True,57.6
2025/26,100394,Pongakawa,SunGold,17,2026-04-20,25,3.451,PEST_CCP2,True,False,17.01,True,80.0
2025/26,100394,Pongakawa,SunGold,18,2026-04-27,23,3.963,COOLSTORE_CCP5,True,False,17.13,True,73.6
2025/26,100394,Pongakawa,SunGold,19,2026-05-04,17,4.005,PEST_CCP2,True,False,16.39,True,54.4
2025/26,100394,Pongakawa,SunGold,20,2026-05-11,23,3.155,COOLSTORE_CCP5,True,False,17.13,True,73.6
2025/26,100394,Pongakawa,SunGold,21,2026-05-18,21,3.547,WEATHER,False,False,16.15,True,67.2
2025/26,100394,Pongakawa,SunGold,22,2026-05-25,26,3.309,PEST_CCP3,True,True,16.15,True,83.2
2025/26,100395,Pongakawa,Green,11,2026-03-09,30,3.062,MECHANICAL,False,False,16.87,True,96.0
2025/26,100395,Pongakawa,Green,12,2026-03-16,34,3.346,MECHANICAL,False,False,16.59,True,108.8
2025/26,100395,Pongakawa,Green,13,2026-03-23,26,2.994,COOLSTORE_CCP5,True,False,16.6,True,83.2
2025/26,100395,Pongakawa,Green,14,2026-03-30,25,2.38,MECHANICAL,False,False,17.44,True,80.0
2025/26,100395,Pongakawa,Green,15,2026-04-06,31,3.367,PEST_CCP2,True,False,16.95,True,99.2
2025/26,100395,Pongakawa,Green,16,2026-04-13,35,2.807,MECHANICAL,False,False,16.18,True,112.0
2025/26,100395,Pongakawa,Green,17,2026-04-20,27,3.46,MECHANICAL,False,False,17.35,True,86.4
2025/26,100395,Pongakawa,Green,18,2026-04-27,23,3.095,WEATHER,False,False,17.61,True,73.6
2025/26,100395,Pongakawa,Green,19,2026-05-04,48,4.028,MECHANICAL,False,False,17.32,True,153.6
2025/26,100395,Pongakawa,Green,20,2026-05-11,29,3.362,MECHANICAL,False,False,16.4,True,92.8
2025/26,100396,Pongakawa,SunGold,13,2026-03-23,71,3.864,PEST_CCP3,True,True,16.74,True,227.2
2025/26,100396,Pongakawa,SunGold,14,2026-03-30,50,3.517,COOLSTORE_CCP5,True,False,17.05,True,160.0
2025/26,100396,Pongakawa,SunGold,15,2026-04-06,67,3.233,MECHANICAL,False,False,17.2,True,214.4
2025/26,100396,Pongakawa,SunGold,16,2026-04-13,59,3.984,MECHANICAL,False,False,17.24,True,188.8
2025/26,100396,Pongakawa,SunGold,17,2026-04-20,43,3.017,COOLSTORE_CCP5,True,False,16.96,True,137.6
2025/26,100396,Pongakawa,SunGold,18,2026-04-27,53,4.285,PEST_CCP2,True,False,16.76,True,169.6
2025/26,100396,Pongakawa,SunGold,19,2026-05-04,69,3.2,COOLSTORE_CCP5,True,False,17.63,True,220.8
2025/26,100396,Pongakawa,SunGold,20,2026-05-11,56,3.387,LOADOUT_CCP6,True,False,16.19,True,179.2
2025/26,100396,Pongakawa,SunGold,21,2026-05-18,68,4.055,PEST_CCP2,True,False,17.46,True,217.6
2025/26,100396,Pongakawa,SunGold,22,2026-05-25,72,3.505,MTS_BREACH,False,False,15.95,False,7452.0
2025/26,100397,Pongakawa,SunGold,13,2026-03-23,49,2.961,COOLSTORE_CCP5,True,False,16.83,True,156.8
2025/26,100397,Pongakawa,SunGold,14,2026-03-30,74,3.235,MECHANICAL,False,False,16.62,True,236.8
2025/26,100397,Pongakawa,SunGold,15,2026-04-06,102,3.587,PEST_CCP3,True,True,17.29,True,326.4
2025/26,100397,Pongakawa,SunGold,16,2026-04-13,90,3.267,LOADOUT_CCP6,True,False,17.09,True,288.0
2025/26,100397,Pongakawa,SunGold,17,2026-04-20,90,3.936,MECHANICAL,False,False,16.91,True,288.0
2025/26,100397,Pongakawa,SunGold,18,2026-04-27,83,3.125,MECHANICAL,False,False,16.27,True,265.6
2025/26,100397,Pongakawa,SunGold,19,2026-05-04,95,3.879,MECHANICAL,False,False,16.43,True,304.0
2025/26,100397,Pongakawa,SunGold,20,2026-05-11,110,3.901,COOLSTORE_CCP5,True,False,16.34,True,352.0
2025/26,100397,Pongakawa,SunGold,21,2026-05-18,74,3.556,COOLSTORE_CCP5,True,False,16.3,True,236.8
2025/26,100397,Pongakawa,SunGold,22,2026-05-25,101,3.933,MECHANICAL,False,False,16.13,True,323.2
2025/26,100398,Pongakawa,Green,11,2026-03-09,23,3.752,COOLSTORE_CCP5,True,False,17.56,True,73.6
2025/26,100398,Pongakawa,Green,12,2026-03-16,12,2.463,WEATHER,False,False,16.41,True,38.4
2025/26,100398,Pongakawa,Green,13,2026-03-23,15,2.718,MECHANICAL,False,False,16.54,True,48.0
2025/26,100398,Pongakawa,Green,14,2026-03-30,19,2.937,OTHER,False,False,17.71,True,60.8
2025/26,100398,Pongakawa,Green,15,2026-04-06,14,2.555,MECHANICAL,False,False,17.47,True,44.8
2025/26,100398,Pongakawa,Green,16,2026-04-13,22,4.324,MECHANICAL,False,False,17.34,True,70.4
2025/26,100398,Pongakawa,Green,17,2026-04-20,23,3.618,COOLSTORE_CCP5,True,False,17.05,True,73.6
2025/26,100398,Pongakawa,Green,18,2026-04-27,21,3.627,PEST_CCP2,True,False,16.41,True,67.2
2025/26,100398,Pongakawa,Green,19,2026-05-04,18,2.825,MECHANICAL,False,False,17.04,True,57.6
2025/26,100398,Pongakawa,Green,20,2026-05-11,24,3.232,MECHANICAL,False,False,17.56,True,76.8
2025/26,100399,Pongakawa,Green,11,2026-03-09,21,2.652,PEST_CCP3,True,True,17.77,True,67.2
2025/26,100399,Pongakawa,Green,12,2026-03-16,18,3.051,PEST_CCP3,True,True,17.06,True,57.6
2025/26,100399,Pongakawa,Green,13,2026-03-23,27,2.754,MECHANICAL,False,False,16.71,True,86.4
2025/26,100399,Pongakawa,Green,14,2026-03-30,18,3.014,OTHER,False,False,17.17,True,57.6
2025/26,100399,Pongakawa,Green,15,2026-04-06,20,2.754,MECHANICAL,False,False,17.39,True,64.0
2025/26,100399,Pongakawa,Green,16,2026-04-13,21,3.435,COOLSTORE_CCP5,True,False,17.7,True,67.2
2025/26,100399,Pongakawa,Green,17,2026-04-20,33,3.708,MECHANICAL,False,False,16.86,True,105.6
2025/26,100399,Pongakawa,Green,18,2026-04-27,28,3.255,MECHANICAL,False,False,16.77,True,89.6
2025/26,100399,Pongakawa,Green,19,2026-05-04,36,3.618,MECHANICAL,False,False,17.12,True,115.2
2025/26,100399,Pongakawa,Green,20,2026-05-11,26,3.332,MECHANICAL,False,False,16.9,True,83.2
2025/26,100400,Pongakawa,SunGold,13,2026-03-23,48,3.116,PEST_CCP2,True,False,17.96,True,153.6
2025/26,100400,Pongakawa,SunGold,14,2026-03-30,52,4.133,PEST_CCP3,True,True,17.62,True,166.4
2025/26,100400,Pongakawa,SunGold,15,2026-04-06,32,3.074,PEST_CCP2,True,False,17.09,True,102.4
2025/26,100400,Pongakawa,SunGold,16,2026-04-13,78,4.19,MECHANICAL,False,False,17.97,True,249.6
2025/26,100400,Pongakawa,SunGold,17,2026-04-20,49,3.629,PEST_CCP2,True,False,17.12,True,156.8
2025/26,100400,Pongakawa,SunGold,18,2026-04-27,50,3.075,PEST_CCP2,True,False,17.48,True,160.0
2025/26,100400,Pongakawa,SunGold,19,2026-05-04,51,3.394,COOLSTORE_CCP5,True,False,17.74,True,163.2
2025/26,100400,Pongakawa,SunGold,20,2026-05-11,56,3.386,WEATHER,False,False,17.45,True,179.2
2025/26,100400,Pongakawa,SunGold,21,2026-05-18,55,3.2,PEST_CCP2,True,False,16.2,True,176.0
2025/26,100400,Pongakawa,SunGold,22,2026-05-25,38,2.715,PEST_CCP2,True,False,17.23,True,121.6
2025/26,100401,Pongakawa,Green,11,2026-03-09,8,2.947,MECHANICAL,False,False,15.69,True,25.6
2025/26,100401,Pongakawa,Green,12,2026-03-16,7,2.488,PEST_CCP3,True,True,16.95,True,22.4
2025/26,100401,Pongakawa,Green,14,2026-03-30,13,4.339,WEATHER,False,False,16.36,True,41.6
2025/26,100401,Pongakawa,Green,15,2026-04-06,7,2.872,MECHANICAL,False,False,15.85,True,22.4
2025/26,100401,Pongakawa,Green,16,2026-04-13,7,3.22,COOLSTORE_CCP5,True,False,16.85,True,22.4
2025/26,100401,Pongakawa,Green,17,2026-04-20,9,3.661,WEATHER,False,False,15.86,True,28.8
2025/26,100401,Pongakawa,Green,18,2026-04-27,6,3.456,COOLSTORE_CCP5,True,False,17.0,True,19.2
2025/26,100401,Pongakawa,Green,19,2026-05-04,9,3.067,PEST_CCP2,True,False,16.01,True,28.8
2025/26,100401,Pongakawa,Green,20,2026-05-11,9,3.348,MECHANICAL,False,False,16.17,True,28.8
2025/26,100402,Pongakawa,Green,11,2026-03-09,44,3.515,MECHANICAL,False,False,17.3,True,140.8
2025/26,100402,Pongakawa,Green,12,2026-03-16,37,3.168,MECHANICAL,False,False,17.44,True,118.4
2025/26,100402,Pongakawa,Green,13,2026-03-23,39,3.34,PEST_CCP2,True,False,16.33,True,124.8
2025/26,100402,Pongakawa,Green,14,2026-03-30,47,3.595,COOLSTORE_CCP5,True,False,17.15,True,150.4
2025/26,100402,Pongakawa,Green,15,2026-04-06,46,4.089,MECHANICAL,False,False,17.83,True,147.2
2025/26,100402,Pongakawa,Green,16,2026-04-13,51,3.89,WEATHER,False,False,18.1,True,163.2
2025/26,100402,Pongakawa,Green,17,2026-04-20,38,3.385,MECHANICAL,False,False,17.07,True,121.6
2025/26,100402,Pongakawa,Green,18,2026-04-27,45,2.899,PEST_CCP3,True,True,16.47,True,144.0
2025/26,100402,Pongakawa,Green,19,2026-05-04,55,4.145,WEATHER,False,False,17.08,True,176.0
2025/26,100402,Pongakawa,Green,20,2026-05-11,55,3.564,WEATHER,False,False,16.46,True,176.0
2025/26,100403,Pongakawa,SunGold,13,2026-03-23,53,3.462,MECHANICAL,False,False,16.61,True,169.6
2025/26,100403,Pongakawa,SunGold,14,2026-03-30,69,3.025,COOLSTORE_CCP5,True,False,16.64,True,220.8
2025/26,100403,Pongakawa,SunGold,15,2026-04-06,72,3.256,COOLSTORE_CCP5,True,False,16.76,True,230.4
2025/26,100403,Pongakawa,SunGold,16,2026-04-13,57,3.279,LOADOUT_CCP6,True,False,16.17,True,182.4
2025/26,100403,Pongakawa,SunGold,17,2026-04-20,78,3.423,MECHANICAL,False,False,16.94,True,249.6
2025/26,100403,Pongakawa,SunGold,18,2026-04-27,56,3.344,MTS_BREACH,False,False,16.03,False,6062.4
2025/26,100403,Pongakawa,SunGold,19,2026-05-04,82,3.416,MTS_BREACH,False,False,15.68,False,8683.2
2025/26,100403,Pongakawa,SunGold,20,2026-05-11,51,2.662,WEATHER,False,False,16.98,True,163.2
2025/26,100403,Pongakawa,SunGold,21,2026-05-18,86,3.563,MTS_BREACH,False,False,15.76,False,8697.6
2025/26,100403,Pongakawa,SunGold,22,2026-05-25,54,2.575,MECHANICAL,False,False,16.21,True,172.8
2025/26,100404,Pongakawa,SunGold,13,2026-03-23,53,3.835,PEST_CCP3,True,True,17.16,True,169.6
2025/26,100404,Pongakawa,SunGold,14,2026-03-30,41,3.14,MECHANICAL,False,False,16.91,True,131.2
2025/26,100404,Pongakawa,SunGold,15,2026-04-06,51,3.877,PEST_CCP3,True,True,17.02,True,163.2
2025/26,100404,Pongakawa,SunGold,16,2026-04-13,30,3.371,MECHANICAL,False,False,17.93,True,96.0
2025/26,100404,Pongakawa,SunGold,17,2026-04-20,38,2.687,PEST_CCP2,True,False,16.98,True,121.6
2025/26,100404,Pongakawa,SunGold,18,2026-04-27,44,3.266,MECHANICAL,False,False,16.5,True,140.8
2025/26,100404,Pongakawa,SunGold,19,2026-05-04,33,2.828,PEST_CCP2,True,False,16.81,True,105.6
2025/26,100404,Pongakawa,SunGold,20,2026-05-11,32,2.944,LOADOUT_CCP6,True,False,16.44,True,102.4
2025/26,100404,Pongakawa,SunGold,21,2026-05-18,28,2.549,COOLSTORE_CCP5,True,False,16.39,True,89.6
2025/26,100404,Pongakawa,SunGold,22,2026-05-25,34,3.34,MTS_BREACH,False,False,15.28,False,3668.4
2025/26,100405,Opotiki,Green,11,2026-03-09,22,2.983,PEST_CCP2,True,False,17.29,True,70.4
2025/26,100405,Opotiki,Green,12,2026-03-16,32,3.639,MECHANICAL,False,False,17.23,True,102.4
2025/26,100405,Opotiki,Green,13,2026-03-23,26,3.802,COOLSTORE_CCP5,True,False,16.45,True,83.2
2025/26,100405,Opotiki,Green,14,2026-03-30,27,2.862,COOLSTORE_CCP5,True,False,17.26,True,86.4
2025/26,100405,Opotiki,Green,15,2026-04-06,32,2.986,PEST_CCP2,True,False,17.33,True,102.4
2025/26,100405,Opotiki,Green,16,2026-04-13,26,3.194,MECHANICAL,False,False,17.48,True,83.2
2025/26,100405,Opotiki,Green,17,2026-04-20,18,2.824,MECHANICAL,False,False,16.59,True,57.6
2025/26,100405,Opotiki,Green,18,2026-04-27,23,3.588,COOLSTORE_CCP5,True,False,17.39,True,73.6
2025/26,100405,Opotiki,Green,19,2026-05-04,18,2.551,MECHANICAL,False,False,16.62,True,57.6
2025/26,100405,Opotiki,Green,20,2026-05-11,44,4.357,MTS_BREACH,False,False,15.45,False,2780.25
2025/26,100406,Opotiki,Green,11,2026-03-09,14,4.548,MTS_BREACH,False,False,15.42,False,880.0
2025/26,100406,Opotiki,Green,12,2026-03-16,10,3.048,MECHANICAL,False,False,16.09,True,32.0
2025/26,100406,Opotiki,Green,13,2026-03-23,16,4.032,MECHANICAL,False,False,16.86,True,51.2
2025/26,100406,Opotiki,Green,14,2026-03-30,9,3.02,COOLSTORE_CCP5,True,False,15.84,True,28.8
2025/26,100406,Opotiki,Green,15,2026-04-06,9,3.617,LOADOUT_CCP6,True,False,16.72,True,28.8
2025/26,100406,Opotiki,Green,16,2026-04-13,12,3.411,MECHANICAL,False,False,16.58,True,38.4
2025/26,100406,Opotiki,Green,17,2026-04-20,16,3.903,MTS_BREACH,False,False,15.37,False,1168.75
2025/26,100406,Opotiki,Green,18,2026-04-27,11,4.491,MTS_BREACH,False,False,15.19,False,673.2
2025/26,100406,Opotiki,Green,19,2026-05-04,19,4.778,MTS_BREACH,False,False,14.79,False,1102.75
2025/26,100406,Opotiki,Green,20,2026-05-11,10,3.736,COOLSTORE_CCP5,True,False,16.01,True,32.0
2025/26,100407,Opotiki,SunGold,13,2026-03-23,91,3.371,PEST_CCP2,True,False,16.29,True,291.2
2025/26,100407,Opotiki,SunGold,14,2026-03-30,82,3.185,MTS_BREACH,False,False,15.84,False,9320.4
2025/26,100407,Opotiki,SunGold,15,2026-04-06,72,2.901,MECHANICAL,False,False,16.57,True,230.4
2025/26,100407,Opotiki,SunGold,16,2026-04-13,90,3.566,MECHANICAL,False,False,16.31,True,288.0
2025/26,100407,Opotiki,SunGold,17,2026-04-20,55,2.679,WEATHER,False,False,17.4,True,176.0
2025/26,100407,Opotiki,SunGold,18,2026-04-27,73,3.731,MECHANICAL,False,False,16.59,True,233.6
2025/26,100407,Opotiki,SunGold,19,2026-05-04,144,5.149,MTS_BREACH,False,False,15.03,False,10126.8
2025/26,100407,Opotiki,SunGold,20,2026-05-11,58,3.548,MECHANICAL,False,False,16.4,True,185.6
2025/26,100407,Opotiki,SunGold,21,2026-05-18,92,3.507,MECHANICAL,False,False,16.33,True,294.4
2025/26,100407,Opotiki,SunGold,22,2026-05-25,112,3.989,MTS_BREACH,False,False,15.27,False,10126.8
2025/26,100408,Opotiki,SunGold,13,2026-03-23,106,3.853,WEATHER,False,False,16.95,True,339.2
2025/26,100408,Opotiki,SunGold,14,2026-03-30,58,3.282,WEATHER,False,False,17.23,True,185.6
2025/26,100408,Opotiki,SunGold,15,2026-04-06,85,3.847,COOLSTORE_CCP5,True,False,17.6,True,272.0
2025/26,100408,Opotiki,SunGold,16,2026-04-13,75,3.416,PEST_CCP2,True,False,17.51,True,240.0
2025/26,100408,Opotiki,SunGold,17,2026-04-20,70,3.864,PEST_CCP3,True,True,16.96,True,224.0
2025/26,100408,Opotiki,SunGold,18,2026-04-27,92,3.248,MECHANICAL,False,False,17.44,True,294.4
2025/26,100408,Opotiki,SunGold,19,2026-05-04,75,2.96,PEST_CCP2,True,False,16.87,True,240.0
2025/26,100408,Opotiki,SunGold,20,2026-05-11,43,2.564,PEST_CCP3,True,True,16.54,True,137.6
2025/26,100408,Opotiki,SunGold,21,2026-05-18,73,3.142,MECHANICAL,False,False,17.23,True,233.6
2025/26,100408,Opotiki,SunGold,22,2026-05-25,66,2.881,MTS_BREACH,False,False,15.63,False,8258.4
2025/26,100409,Opotiki,Green,11,2026-03-09,78,4.687,MECHANICAL,False,False,15.58,True,249.6
2025/26,100409,Opotiki,Green,12,2026-03-16,51,3.079,MTS_BREACH,False,False,15.46,False,4573.25
2025/26,100409,Opotiki,Green,13,2026-03-23,71,2.943,COOLSTORE_CCP5,True,False,17.07,True,227.2
2025/26,100409,Opotiki,Green,14,2026-03-30,56,3.503,MECHANICAL,False,False,16.8,True,179.2
2025/26,100409,Opotiki,Green,15,2026-04-06,94,3.408,WEATHER,False,False,16.88,True,300.8
2025/26,100409,Opotiki,Green,16,2026-04-13,78,3.647,MECHANICAL,False,False,16.28,True,249.6
2025/26,100409,Opotiki,Green,17,2026-04-20,65,3.877,WEATHER,False,False,16.74,True,208.0
2025/26,100409,Opotiki,Green,18,2026-04-27,75,2.718,LOADOUT_CCP6,True,False,16.45,True,240.0
2025/26,100409,Opotiki,Green,19,2026-05-04,64,3.454,LOADOUT_CCP6,True,False,16.96,True,204.8
2025/26,100409,Opotiki,Green,20,2026-05-11,103,4.036,PEST_CCP3,True,True,16.52,True,329.6
2025/26,100410,Opotiki,SunGold,13,2026-03-23,60,3.33,MECHANICAL,False,False,16.4,True,192.0
2025/26,100410,Opotiki,SunGold,14,2026-03-30,42,2.783,MECHANICAL,False,False,16.47,True,134.4
2025/26,100410,Opotiki,SunGold,15,2026-04-06,44,2.701,MTS_BREACH,False,False,15.81,False,5918.4
2025/26,100410,Opotiki,SunGold,16,2026-04-13,59,3.576,WEATHER,False,False,17.61,True,188.8
2025/26,100410,Opotiki,SunGold,17,2026-04-20,58,3.203,COOLSTORE_CCP5,True,False,16.14,True,185.6
2025/26,100410,Opotiki,SunGold,18,2026-04-27,42,3.192,MECHANICAL,False,False,16.49,True,134.4
2025/26,100410,Opotiki,SunGold,19,2026-05-04,48,3.945,PEST_CCP2,True,False,16.59,True,153.6
